Year,State,FailedURL,Timestamp
2022,Maine,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2023//Maine_PYs_2022-2023_(mod)_1.pdf,2025-04-17 14:45:01
2022,Maine,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2023/Maine_PYs_2022-2023_(mod)_2.pdf,2025-04-17 14:45:06
2022,Maine,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2023//Maine_PYs_2022-2023_(mod)_2.pdf,2025-04-17 14:45:11
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020/Massachusetts_PYs_2020-2023.pdf,2025-04-17 14:45:17
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020//Massachusetts_PYs_2020-2023.pdf,2025-04-17 14:45:22
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020/Massachusetts_PYs_2020-2023_0.pdf,2025-04-17 14:45:27
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020//Massachusetts_PYs_2020-2023_0.pdf,2025-04-17 14:45:33
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020/Massachusetts_PYs_2020-2023_1.pdf,2025-04-17 14:45:38
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020//Massachusetts_PYs_2020-2023_1.pdf,2025-04-17 14:45:44
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020/Massachusetts_PYs_2020-2023_2.pdf,2025-04-17 14:45:49
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2020//Massachusetts_PYs_2020-2023_2.pdf,2025-04-17 14:45:54
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021/Massachusetts_PYs_2020-2023.pdf,2025-04-17 14:46:00
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021//Massachusetts_PYs_2020-2023.pdf,2025-04-17 14:46:05
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021/Massachusetts_PYs_2020-2023_0.pdf,2025-04-17 14:46:10
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021//Massachusetts_PYs_2020-2023_0.pdf,2025-04-17 14:46:15
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021/Massachusetts_PYs_2020-2023_1.pdf,2025-04-17 14:46:21
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021//Massachusetts_PYs_2020-2023_1.pdf,2025-04-17 14:46:26
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021/Massachusetts_PYs_2020-2023_2.pdf,2025-04-17 14:46:31
2020,Massachusetts,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2021//Massachusetts_PYs_2020-2023_2.pdf,2025-04-17 14:46:37
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022/Michigan_PYs_2022-2023_(mod).pdf,2025-04-17 14:46:42
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022//Michigan_PYs_2022-2023_(mod).pdf,2025-04-17 14:46:47
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022/Michigan_PYs_2022-2023_(mod)_0.pdf,2025-04-17 14:46:52
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022//Michigan_PYs_2022-2023_(mod)_0.pdf,2025-04-17 14:46:58
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022/Michigan_PYs_2022-2023_(mod)_1.pdf,2025-04-17 14:47:03
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022//Michigan_PYs_2022-2023_(mod)_1.pdf,2025-04-17 14:47:08
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022/Michigan_PYs_2022-2023_(mod)_2.pdf,2025-04-17 14:47:14
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2022//Michigan_PYs_2022-2023_(mod)_2.pdf,2025-04-17 14:47:19
2022,Michigan,https://wioaplans.ed.gov/sites/default/files/pdfs/state-plan/2023/Michigan_PYs_2022-2023_(mod).pdf,2025-04-17 14:47:24
